GridArea;Type_Of_MP;Physical_Status;Settlement_Method;Count
154;D06;D03;;2
154;D06;E22;;639
154;D07;D02;;4
154;D07;D02;;6
154;D07;E22;;644
154;D09;D02;;2
154;D09;D02;;1
154;D09;E22;;4
154;D09;E22;;2
154;D10;D02;;3
154;D10;E22;;6
154;D11;D02;;3
154;D11;E22;;6
154;D12;E22;;1
154;D14;D02;;147
154;D14;E22;;445
154;D15;D02;;1
154;D15;E22;;449
154;D99;D02;;938
154;D99;D02;;11
154;D99;E22;;3
154;E17;D02;D01;156
154;E17;D02;E01;40
154;E17;D02;E01;127
154;E17;D02;E01;952
154;E17;D02;E01;2
154;E17;D02;E01;1
154;E17;D02;E02;26
154;E17;D03;D01;49
154;E17;E23;D01;17
154;E18;D02;;3
154;E18;D02;;2
154;E18;D02;;1
154;E18;D02;;1
154;E18;D02;;1
154;E18;D02;;9
154;E18;D02;;1
154;E20;E22;;5
244;E17;D03;D01;291
244;E17;D03;E02;1
244;E17;E22;D01;103602
244;E17;E22;D01;3
244;E17;E22;D01;652
244;E17;E22;D01;3087
244;E17;E22;E01;25
244;E17;E22;E01;2
244;E17;E22;E01;132
244;E17;E22;E02;612
244;E17;E22;E02;32
244;E17;E22;E02;35
244;E17;E23;D01;17
244;E17;E23;E01;6
244;E18;E22;;1
244;E17;E22;D01;21
244;E17;E22;D01;1
244;E17;E22;D01;1
244;E17;E22;D01;89
244;E17;E22;E02;65
244;E17;E22;E02;2
244;E17;D03;D01;5
244;E17;D03;E02;1
244;E17;E22;D01;1995
244;E17;E22;D01;5
244;E17;E22;D01;8
244;E17;E22;E01;3
244;E17;E22;E01;40
244;E17;E22;E02;396
244;E17;E22;E02;1
244;E17;E22;E02;7
244;E17;E22;E02;18
244;E17;E22;E02;1
244;E17;E23;E01;1
244;E18;E22;;11
244;E18;E22;;1
244;E18;E22;;2
244;E17;E22;D01;1
244;E18;D02;;1
244;E18;E22;;1
244;E18;E22;;44
244;E18;E23;;1
244;E17;D03;D01;2
244;E17;E22;D01;348
244;E17;E22;D01;1
244;E17;E22;E02;118
244;E17;E22;E02;1
244;E17;E22;E02;10
244;E17;E23;E01;2
244;E17;E22;D01;26
244;E17;E22;D01;2082
244;E17;E22;D01;10
244;E17;E22;D01;31
244;E17;E22;E01;1
244;E17;E22;E02;79
244;E17;E22;E02;9
244;E17;E23;D01;1
244;E17;D03;D01;1
244;E17;E22;D01;728
244;E17;E22;D01;7
244;E17;E22;D01;6
244;E17;E22;E01;6
244;E17;E22;E02;45
244;E17;E22;E02;3
244;E17;E23;D01;1
244;E17;D03;D01;76
244;E17;E22;D01;593
244;E17;E22;D01;51
244;E17;E22;D01;4
244;E17;E22;E02;17
244;E17;D03;D01;127
244;E17;E22;D01;5386
244;E17;E22;D01;63
244;E17;E22;D01;54
244;E17;E22;E01;36
244;E17;E22;E02;151
244;E17;E22;E02;5
244;E17;E22;E02;12
244;E17;E23;D01;2
244;E17;E22;D01;4
244;E17;E22;D01;11
244;E17;D03;D01;4
244;E17;E22;D01;62
244;E17;E22;D01;2
244;E17;D03;D01;5
244;E17;E22;D01;187
244;E17;E22;E01;1
244;E17;E22;E02;1
244;E17;E22;E02;1
244;E17;D03;D01;24
244;E17;E22;D01;1530
244;E17;E22;D01;46
244;E17;E22;D01;43
244;E17;E22;E01;1
244;E17;E22;E02;42
244;E17;E22;E02;1
244;E17;E22;E02;3
244;E17;D03;D01;1
244;E17;E22;E02;2
244;E18;E22;;3
244;E17;D03;D01;21
244;E17;E22;D01;334
244;E17;E22;D01;13
244;E17;E22;E02;77
244;E17;E22;E02;1
244;E17;E22;D01;16
244;E17;E22;E02;2
244;E17;E22;E02;1
244;E17;D03;D01;19
244;E17;E22;D01;2509
244;E17;E22;D01;25
244;E17;E22;D01;35
244;E17;E22;E02;20
244;E17;E22;E02;1
244;E17;D03;D01;6
244;E17;E22;D01;1794
244;E17;E22;D01;9
244;E17;E22;D01;50
244;E17;E22;E02;11
244;E17;E22;D01;1
244;E17;E22;E02;1
244;E17;E22;D01;2038
244;E17;E22;D01;2
244;E17;E22;D01;46
244;E17;E22;D01;116
244;E17;E22;E02;1
244;E17;E22;E02;8
244;E18;D03;;1
244;E18;E22;;29
244;E18;E22;;2
244;E18;E22;;637
244;E17;E22;D01;253
244;E17;E22;D01;10
244;E17;E22;D01;4
244;E17;E22;E02;1
244;E18;E22;;7
244;E18;E22;;19
244;E17;E22;D01;486
244;E17;E22;D01;2
244;E17;E22;D01;7
244;E17;E22;E02;2
244;E17;E22;D01;1023
244;E17;E22;D01;4
244;E17;E22;D01;10
244;E17;E22;E02;1
244;E17;E23;D01;1
244;E17;E22;D01;1
244;E17;E22;D01;705
244;E17;E22;D01;4
244;E17;E22;D01;5
244;E17;E22;D01;8
244;E17;E22;D01;1
244;E17;E22;D01;1
244;E17;E22;D01;4
244;E17;E22;D01;10
244;E17;E22;E02;13
244;E17;E22;D01;2431
244;E17;E22;D01;14
244;E17;E22;D01;26
244;E17;E22;E02;2
244;E17;E23;D01;1
244;E17;E22;D01;117
244;E17;E22;D01;2
244;E17;E22;D01;2
244;E17;E22;E02;5
244;E17;E22;D01;10
244;E17;E22;E02;1
244;E17;E22;D01;3
244;E17;E22;D01;186
244;E17;E22;D01;10
244;E17;E22;D01;4
244;E17;E22;E01;1
244;E17;E22;E02;14
244;E17;E22;E02;1
244;E18;E22;;12
244;E17;D03;D01;4
244;E17;E22;D01;3790
244;E17;E22;D01;27
244;E17;E22;D01;89
244;E17;E22;E02;81
244;E17;E22;E02;3
244;E17;E22;E02;6
244;E17;E23;D01;1
244;E17;D03;D01;2
244;E17;E22;D01;561
244;E17;E22;D01;2
244;E17;E22;D01;7
244;E17;E22;E02;1
244;E17;E22;D01;4
244;E17;E22;D01;7
244;E17;E22;E02;5
244;E18;E22;;1
244;E17;E22;D01;132
244;E17;E22;D01;5
244;E17;E22;D01;6
244;E17;E22;E02;1
244;E17;E22;D01;2
244;E17;E22;D01;2028
244;E17;E22;D01;15
244;E17;E22;D01;32
244;E17;E22;E02;23
244;E17;E22;E02;1
244;E17;E23;D01;1
244;E17;D03;D01;1
244;E17;E22;D01;792
244;E17;E22;D01;4
244;E17;E22;D01;4
244;E17;E22;E02;1
244;E17;E22;D01;10
244;E17;E22;E02;14
244;E18;E22;;3710
244;E17;E22;D01;9
244;E17;E22;D01;1431
244;E17;E22;D01;8
244;E17;E22;D01;57
244;E18;E22;;29
244;E18;E22;;16
244;E18;E22;;466
244;E17;E22;D01;275
244;E17;E22;D01;16
244;E17;E22;D01;21
244;E18;D02;;1
244;D01;E22;;1
244;D02;D02;;15
244;D02;D02;;12475
244;D02;D02;;239
244;D02;E22;;1
244;D02;E22;;27
244;D04;D02;;3
244;D04;D02;;10
244;D04;E22;;3710
244;D05;D02;;16
244;D05;E22;;60
244;D06;D02;;59
244;D06;E22;;4929
244;D07;D02;;1
244;D07;D02;;44
244;D07;E22;;5144
244;D08;D02;;8
244;D08;E22;;11
244;D09;D02;;9
244;D09;D02;;2
244;D09;E22;;34
244;D10;D02;;5
244;D10;E22;;1
244;D11;D02;;5
244;D11;E22;;1
244;D12;D02;;9
244;D12;D02;;1
244;D14;D02;;334
244;D14;D02;;4
244;D14;E22;;5515
244;D14;E23;;3
244;D15;D02;;3
244;D15;E22;;3710
244;D17;D03;;12
244;D99;D02;;3
244;D99;D02;;3805
244;D99;E22;;183
244;E17;D02;D01;394
244;E17;D02;D01;3
244;E17;D02;E01;1157
244;E17;D02;E01;1
244;E17;D02;E01;1248
244;E17;D02;E01;1023
244;E17;D02;E02;52
244;E17;D03;D01;251
244;E17;D03;E02;1
244;E17;E23;D01;154
244;E17;E23;E01;1
244;E17;E23;E01;1
244;E18;D02;;3
244;E18;D02;;3
244;E18;D02;;2
244;E18;D02;;4
244;E18;D02;;107
244;E18;D02;;2
244;E18;D02;;3
244;E18;D02;;1
244;E18;D03;;1
244;E20;D02;;16
244;E20;E22;;46
245;E17;D03;D01;3
245;E17;D03;E02;1
245;E17;E22;D01;911
245;E17;E22;D01;8
245;E17;E22;D01;23
245;E17;E22;D01;20
245;E17;E22;E02;39
245;E17;E22;E02;1
245;E17;E22;D01;12
245;E17;E22;D01;2
245;E17;E22;D01;30
245;E17;E22;D01;1
245;E17;E22;E02;33
245;E17;D03;D01;5
245;E17;E22;D01;483
245;E17;E22;D01;5
245;E17;E22;E02;194
245;E17;E22;E02;6
245;E18;E22;;3
245;E18;E22;;18
245;E17;D03;D01;4
245;E17;D03;E02;1
245;E17;E22;D01;162
245;E17;E22;D01;3
245;E17;E22;E02;51
245;E17;E22;E02;2
245;E17;E22;D01;4
245;E17;D03;D01;4
245;E17;E22;D01;1453
245;E17;E22;D01;4
245;E17;E22;D01;3
245;E17;E22;D01;14
245;E17;E22;E02;71
245;E17;E22;E02;2
245;E17;E22;E02;3
245;E17;D03;D01;1
245;E17;E22;D01;197
245;E17;E22;D01;1
245;E17;E22;E02;3
245;E17;D03;D01;1
245;E17;E22;D01;395
245;E17;E22;D01;1
245;E17;E22;D01;9
245;E17;E22;D01;4
245;E17;E22;E02;12
245;E17;D03;D01;6
245;E17;E22;D01;3328
245;E17;E22;D01;20
245;E17;E22;D01;38
245;E17;E22;D01;48
245;E17;E22;D01;2
245;E17;E22;E02;41
245;E17;E23;D01;2
245;E17;E22;D01;6
245;E17;E22;D01;26
245;E17;D03;D01;7
245;E17;E22;D01;145
245;E17;E22;D01;4
245;E17;D03;D01;1
245;E17;E22;D01;34
245;E17;E22;E02;5
245;E17;D03;D01;4
245;E17;E22;D01;472
245;E17;E22;D01;8
245;E17;E22;D01;23
245;E17;E22;E02;11
245;E17;E22;E02;1
245;E18;E22;;2
245;E17;D03;D01;32
245;E17;E22;D01;112
245;E17;E22;D01;9
245;E17;E22;D01;1
245;E17;E22;E02;36
245;E17;E22;E02;1
245;E17;E22;D01;23
245;E17;E22;D01;1
245;E17;E22;E02;2
245;E17;D03;D01;9
245;E17;E22;D01;1127
245;E17;E22;D01;4
245;E17;E22;D01;17
245;E17;E22;D01;25
245;E17;E22;D01;1
245;E17;E22;E02;6
245;E17;D03;D01;192
245;E17;D03;E02;2
245;E17;E22;D01;40282
245;E17;E22;D01;210
245;E17;E22;D01;163
245;E17;E22;D01;1697
245;E17;E22;D01;10
245;E17;E22;E02;262
245;E17;E22;E02;9
245;E17;E23;D01;5
245;E17;E22;D01;1
245;E17;E22;E02;1
245;E17;E22;D01;941
245;E17;E22;D01;13
245;E17;E22;D01;27
245;E17;E22;D01;99
245;E17;E22;D01;1
245;E17;E22;E02;3
245;E17;E22;E02;1
245;E18;E22;;16
245;E18;E22;;4
245;E18;E22;;6
245;E18;E22;;273
245;E18;E22;;15
245;E17;E22;D01;133
245;E17;E22;D01;1
245;E17;E22;D01;7
245;E18;E22;;2
245;E18;E22;;4
245;E17;E22;D01;244
245;E17;E22;D01;1
245;E17;E22;D01;7
245;E17;E22;D01;1
245;E17;E22;E02;1
245;E17;E22;D01;430
245;E17;E22;D01;1
245;E17;E22;D01;3
245;E17;E22;D01;3
245;E17;E22;D01;1
245;E17;E22;D01;176
245;E17;E22;D01;3
245;E17;E22;D01;1
245;E17;E22;D01;1
245;E17;E22;D01;2
245;E17;E22;E02;2
245;E17;E22;D01;1775
245;E17;E22;D01;1
245;E17;E22;D01;7
245;E17;E22;D01;26
245;E17;E22;E02;4
245;E17;E22;D01;48
245;E17;E22;D01;1
245;E17;E22;D01;2
245;E17;E22;E02;1
245;E17;E22;D01;3
245;E17;E22;E02;1
245;E17;E22;D01;13
245;E17;D03;E02;2
245;E17;E22;D01;99
245;E17;E22;D01;1
245;E17;E22;D01;3
245;E17;E22;D01;3
245;E17;E22;E02;9
245;E17;E22;E02;1
245;E17;E22;E02;1
245;E18;E22;;1
245;E18;E22;;5
245;E17;D03;D01;1
245;E17;E22;D01;1572
245;E17;E22;D01;4
245;E17;E22;D01;14
245;E17;E22;D01;42
245;E17;E22;E02;39
245;E17;D03;D01;1
245;E17;E22;D01;254
245;E17;E22;D01;1
245;E17;E22;D01;8
245;E17;E22;E02;1
245;E17;E22;D01;4
245;E17;E22;E02;1
245;E18;E22;;1
245;E17;E22;D01;63
245;E17;E22;D01;2
245;E17;E22;D01;1
245;E17;E22;D01;1
245;E17;E22;D01;2
245;E17;E22;D01;1
245;E17;D03;D01;1
245;E17;E22;D01;904
245;E17;E22;D01;5
245;E17;E22;D01;8
245;E17;E22;D01;26
245;E17;E22;E02;5
245;E17;E22;D01;383
245;E17;E22;D01;1
245;E17;E22;D01;5
245;E17;E22;E02;14
245;E18;E22;;2103
245;E17;E22;D01;1
245;E17;E22;D01;645
245;E17;E22;D01;7
245;E17;E22;D01;35
245;E17;E22;E02;1
245;E18;E22;;256
245;E18;E22;;2
245;E18;E22;;104
245;E17;E22;D01;124
245;E17;E22;D01;2
245;E17;E22;D01;1
245;E17;E22;D01;5
245;E17;E22;D01;1
245;D01;E22;;2
245;D02;D02;;465
245;D02;D02;;15
245;D02;D02;;173
245;D02;E22;;4
245;D04;D02;;3
245;D04;D02;;29
245;D04;E22;;2103
245;D05;D02;;7
245;D05;E22;;16
245;D06;D02;;67
245;D06;E22;;2791
245;D07;D02;;55
245;D07;E22;;2791
245;D08;D02;;2357
245;D08;E22;;2
245;D09;D02;;1
245;D09;E22;;7
245;D10;D02;;6
245;D11;D02;;4
245;D14;D02;;306
245;D14;E22;;3906
245;D15;D02;;2
245;D15;E22;;2103
245;D99;D02;;2310
245;E17;D02;D01;288
245;E17;D02;E01;497
245;E17;D02;E01;2
245;E17;D02;E01;758
245;E17;D02;E01;313
245;E17;D02;E02;37
245;E17;D02;E02;1
245;E17;D03;D01;248
245;E17;E23;D01;56
245;E18;D02;;4
245;E18;D02;;15
245;E18;D02;;38
245;E18;D02;;2
245;E18;D02;;3
245;E18;D02;;3
245;E18;D02;;5
245;E18;D02;;4
245;E18;D02;;2
245;E18;D02;;6
245;E20;E22;;6
312;E17;E22;D01;1
312;E18;D02;;1
312;E17;E22;E01;1
312;D01;D02;;3
312;D01;E22;;1
312;D02;D02;;10
312;D02;E22;;24
312;D20;E22;;2
312;E17;D02;E02;3
312;E18;D02;;1
312;E20;D02;;12
312;E20;E22;;26
331;E17;E22;D01;55
331;E17;E22;D01;3
331;E17;E22;E02;2
331;E17;E22;E02;2
331;E17;E22;D01;9
331;E17;E22;D01;227
331;E17;E22;D01;4
331;E17;E22;E01;1
331;E17;E22;E01;1
331;E17;E22;E02;98
331;E17;E22;E02;1
331;E17;E22;E02;5
331;E17;D03;D01;3
331;E17;E22;D01;412
331;E17;E22;D01;4
331;E17;E22;E01;12
331;E17;E22;E02;42
331;E17;E22;E02;4
331;E18;E22;;61
331;E18;D03;;1
331;E18;E22;;1
331;E18;E22;;137
331;E18;E22;;9
331;E17;D03;D01;1
331;E17;E22;D01;216
331;E17;E22;D01;1
331;E17;E22;E02;12
331;E17;E22;D01;1
331;E17;E22;D01;498
331;E17;E22;D01;1
331;E17;E22;D01;22
331;E17;E22;E01;7
331;E17;E22;E02;27
331;E17;E22;E02;2
331;E17;E22;D01;2
331;E17;E22;D01;32
331;E17;E22;D01;2
331;E17;E22;E02;4
331;E17;D03;D01;3
331;E17;E22;D01;1151
331;E17;E22;D01;2
331;E17;E22;D01;37
331;E17;E22;E01;1
331;E17;E22;E02;97
331;E17;E22;E02;33
331;E17;E23;D01;1
331;E17;E22;D01;1
331;E17;E22;D01;6
331;E17;E22;D01;1
331;E17;E22;D01;10
331;E17;E22;D01;8
331;E17;E22;E02;1
331;E17;E22;D01;86
331;E17;E22;D01;5
331;E17;E22;E02;8
331;E17;E22;E02;1
331;E17;E22;E02;1
331;E18;E22;;6
331;E17;E22;E02;2
331;E18;E22;;2
331;E17;D03;D01;1
331;E17;E22;D01;80
331;E17;E22;D01;4
331;E17;E22;E02;31
331;E17;E22;E02;2
331;E17;E22;D01;4
331;E17;E22;E02;3
331;E17;D03;D01;1
331;E17;E22;D01;519
331;E17;E22;D01;1
331;E17;E22;D01;28
331;E17;E22;E02;3
331;E17;E22;E02;1
331;E17;E22;E02;6
331;E17;D03;D01;1
331;E17;E22;D01;198
331;E17;E22;D01;13
331;E17;E22;E02;2
331;E17;E22;E02;1
331;E17;E22;D01;400
331;E17;E22;D01;51
331;E17;E22;E02;2
331;E17;E22;E02;12
331;E18;D03;;1
331;E18;D03;;4
331;E18;D03;;1
331;E18;E22;;2
331;E18;E22;;58
331;E18;E23;;1
331;E17;E22;D01;27
331;E17;E22;D01;3
331;E17;E22;E02;1
331;E18;E22;;2
331;E18;E22;;6
331;E17;E22;D01;117
331;E17;E22;D01;4
331;E17;E22;E02;1
331;E17;E22;D01;35
331;E17;E22;D01;1
331;E17;E22;D01;1
331;E17;E22;D01;213
331;E17;E22;D01;6
331;E17;E22;D01;8
331;E17;E22;D01;1
331;E17;E22;D01;32
331;E17;E22;D01;1
331;E17;D03;D01;6
331;E17;E22;D01;18516
331;E17;E22;D01;17
331;E17;E22;D01;1365
331;E17;E22;D01;1
331;E17;E22;E01;5
331;E17;E22;E02;41
331;E17;E22;E02;25
331;E17;E22;E02;300
331;E17;E22;E02;1
331;E17;E23;D01;3
331;E17;E22;D01;7
331;E17;E22;D01;3
331;E17;E22;D01;158
331;E17;E22;D01;5
331;E17;E22;E02;1
331;E17;E22;D01;22
331;E17;E22;D01;1
331;E17;E22;E02;1
331;E17;E22;D01;1
331;E17;D03;D01;2
331;E17;E22;D01;729
331;E17;E22;D01;4
331;E17;E22;D01;23
331;E17;E22;E02;22
331;E17;E22;E02;3
331;E17;E22;E02;9
331;E18;E22;;4
331;E17;E22;D01;708
331;E17;E22;D01;1
331;E17;E22;D01;25
331;E17;E22;E01;1
331;E17;E22;E02;23
331;E17;E22;E02;3
331;E17;E22;D01;64
331;E17;E22;D01;1
331;E17;E22;E02;1
331;E18;E22;;1
331;E17;E22;D01;11
331;E17;E22;D01;2
331;E17;E22;E02;1
331;E17;E22;D01;1
331;E17;E22;D01;509
331;E17;E22;D01;25
331;E17;E22;E02;5
331;E17;E22;E02;1
331;E17;E22;E02;7
331;E17;E22;D01;221
331;E17;E22;D01;6
331;E17;E22;E02;1
331;E18;E22;;1669
331;E18;E23;;1
331;E17;E22;D01;267
331;E17;E22;D01;18
331;E17;E22;E01;2
331;E17;E22;E02;1
331;E17;E22;E02;1
331;E17;E22;E02;6
331;E18;E22;;1
331;E18;E22;;30
331;E18;E22;;13
331;E18;E22;;344
331;E18;E22;;1
331;E17;E22;D01;81
331;E17;E22;D01;8
331;E17;E22;E02;1
331;E17;E22;E02;1
331;E18;E22;;1
331;D01;D02;;3
331;D02;D02;;5
331;D02;D02;;1689
331;D02;D02;;278
331;D02;E22;;4
331;D04;D02;;9
331;D04;E22;;1670
331;D05;D02;;4
331;D05;D03;;1
331;D05;D03;;2
331;D05;E22;;13
331;D06;D02;;1
331;D06;D02;;13
331;D06;D03;;1
331;D06;D03;;3
331;D06;E22;;32
331;D06;E22;;2104
331;D07;D02;;10
331;D07;D02;;2
331;D07;D03;;3
331;D07;E22;;2136
331;D08;D02;;8
331;D08;D02;;1
331;D08;E22;;4
331;D09;D02;;1
331;D09;D02;;7
331;D09;E22;;6
331;D09;E22;;8
331;D10;D02;;1
331;D10;D03;;2
331;D10;D03;;1
331;D10;E22;;9
331;D11;D02;;2
331;D11;D03;;2
331;D11;E22;;9
331;D12;D03;;3
331;D12;E22;;2
331;D14;D02;;335
331;D14;E22;;2865
331;D15;D02;;2
331;D15;E22;;1670
331;D99;D02;;218
331;D99;D02;;5075
331;D99;D03;;1
331;D99;E22;;79
331;D99;E22;;1
331;E17;D02;D01;188
331;E17;D02;E01;125
331;E17;D02;E01;1
331;E17;D02;E01;278
331;E17;D02;E01;880
331;E17;D02;E01;1
331;E17;D02;E02;13
331;E17;D02;E02;2
331;E17;D03;D01;4
331;E17;D03;E02;3
331;E17;E23;D01;87
331;E18;D02;;5
331;E18;D02;;2
331;E18;D02;;1
331;E18;D02;;53
331;E18;D02;;1
331;E18;D02;;3
331;E18;D02;;8
331;E18;D02;;1
331;E18;D02;;1
331;E20;D02;;54
331;E20;D03;;1
331;E20;E22;;56
341;E17;E22;D01;218
341;E17;E22;D01;26
341;E17;E22;E02;17
341;E17;E22;E02;1
341;E17;E22;D01;23
341;E17;E22;E02;9
341;E17;E22;E02;1
341;E17;E22;D01;12
341;E17;E22;E02;4
341;E17;E22;E02;2
341;E17;E22;D01;68
341;E17;E22;D01;2
341;E17;E22;E02;4
341;E17;E22;D01;5
341;E17;E22;D01;196
341;E17;E22;D01;1
341;E17;E22;D01;5
341;E17;E22;E02;11
341;E17;E22;D01;5
341;E17;E22;D01;7
341;E17;E22;E02;1
341;E18;E22;;2
341;E17;E22;D01;8
341;E17;E22;E02;1
341;E17;E22;D01;1
341;E17;E22;D01;84
341;E17;E22;D01;30
341;E17;E22;D01;32
341;E18;E22;;1
341;E18;E22;;11
341;E17;E22;D01;5
341;E17;E22;D01;15
341;E17;E22;D01;27
341;E17;E22;D01;1
341;E17;E22;D01;7
341;E17;E22;D01;1
341;E17;D03;D01;1
341;E17;E22;D01;3581
341;E17;E22;D01;1
341;E17;E22;D01;6
341;E17;E22;D01;80
341;E17;E22;E02;3
341;E17;E23;D01;5
341;E17;E22;D01;43
341;E17;E22;D01;3
341;E17;E22;D01;176
341;E17;E22;D01;2
341;E17;E22;E02;10
341;E17;E22;E02;2
341;E17;E22;D01;76
341;E17;E22;D01;1
341;E17;E22;D01;2
341;E17;E22;E02;1
341;E17;E22;D01;2
341;E18;E22;;1
341;E17;E22;D01;2
341;E17;E22;D01;57
341;E17;E22;D01;30
341;E18;E22;;88
341;E17;E22;D01;1
341;E17;E22;D01;40
341;E17;E23;D01;1
341;E18;E22;;6
341;E17;E22;D01;23
341;D02;D02;;4
341;D02;D02;;266
341;D02;D02;;6
341;D02;E22;;2
341;D04;D02;;1
341;D04;D02;;1
341;D04;E22;;88
341;D05;D02;;1
341;D05;E22;;2
341;D06;D02;;10
341;D06;E22;;109
341;D07;D02;;6
341;D07;E22;;98
341;D07;E22;;11
341;D09;D02;;1
341;D09;D02;;1
341;D09;E22;;1
341;D09;E22;;1
341;D12;E22;;1
341;D14;D02;;8
341;D14;E22;;69
341;D15;E22;;88
341;D99;D02;;1
341;D99;D02;;969
341;E17;D02;D01;3
341;E17;D02;E01;55
341;E17;D02;E01;2
341;E17;D02;E01;74
341;E17;D02;E02;17
341;E17;D03;D01;15
341;E17;E23;D01;2
341;E18;D02;;1
341;E18;D02;;9
341;E18;D02;;3
341;E18;D02;;1
341;E18;D03;;1
341;E20;D03;;1
341;E20;E22;;8
342;E17;E22;D01;39
342;E17;E22;D01;205
342;E17;E22;D01;3
342;E17;E22;D01;1
342;E17;E22;E02;22
342;E17;E22;D01;101
342;E17;E22;D01;1
342;E17;E22;E02;26
342;E18;E22;;6
342;E18;E22;;3
342;E17;E22;D01;4
342;E17;E22;E02;3
342;E17;E22;D01;248
342;E17;E22;D01;2
342;E17;E22;E02;20
342;E17;E22;E02;1
342;E17;E22;D01;1
342;E17;E22;D01;16
342;E17;E22;D01;1
342;E17;E22;E02;3
342;E17;E22;D01;468
342;E17;E22;D01;4
342;E17;E22;D01;3
342;E17;E22;D01;6
342;E17;E22;E02;13
342;E17;E23;D01;1
342;E17;E22;D01;1
342;E17;E22;D01;1
342;E17;E22;D01;4
342;E17;E22;D01;1
342;E17;E22;D01;2
342;E17;E22;D01;1
342;E17;E22;D01;11
342;E17;E22;D01;1
342;E18;E22;;3
342;E17;E22;D01;11
342;E17;E22;E02;3
342;E17;E22;D01;22
342;E17;E22;E02;5
342;E17;E22;D01;132
342;E17;E22;D01;3
342;E17;E22;D01;1
342;E17;E22;E02;1
342;E17;E22;D01;91
342;E17;E22;D01;1
342;E17;E22;D01;345
342;E17;E22;D01;4
342;E17;E22;D01;1
342;E17;E22;D01;14
342;E18;D03;;1
342;E18;E22;;3
342;E18;E22;;69
342;E18;E22;;2
342;E17;E22;D01;10
342;E17;E22;D01;1
342;E17;E22;D01;22
342;E17;E22;D01;3
342;E17;E22;D01;1
342;E17;E22;D01;60
342;E17;E22;D01;1
342;E17;E22;D01;59
342;E17;E22;D01;2
342;E17;E22;D01;5892
342;E17;E22;D01;48
342;E17;E22;D01;32
342;E17;E22;D01;196
342;E17;E22;E02;10
342;E17;E23;D01;2
342;E17;E22;E02;1
342;E17;E22;D01;52
342;E17;E22;D01;1
342;E17;E22;D01;1
342;E17;E22;D01;4
342;E17;E22;D01;220
342;E17;E22;D01;2
342;E17;E22;D01;4
342;E17;E22;E02;6
342;E17;D03;D01;1
342;E17;E22;D01;128
342;E17;E22;D01;1
342;E17;E22;D01;2
342;E17;E22;E02;2
342;E17;E23;D01;1
342;E17;E22;D01;21
342;E17;E22;D01;1
342;E17;E22;D01;1
342;E18;E22;;1
342;E17;E22;D01;12
342;E17;E22;D01;1
342;E17;E22;D01;1
342;E17;E22;D01;146
342;E17;E22;D01;3
342;E17;E22;D01;68
342;E17;E22;D01;1
342;E17;E22;D01;1
342;E17;E22;E02;1
342;E18;E22;;246
342;E17;E22;D01;1
342;E17;E22;D01;88
342;E17;E22;D01;3
342;E17;E22;D01;9
342;E18;E22;;1
342;E18;E22;;40
342;E17;E22;D01;22
342;E17;E22;D01;1
342;D02;D02;;253
342;D02;D02;;48
342;D02;E22;;2
342;D02;E22;;2
342;D04;E22;;246
342;D05;D02;;1
342;D05;E22;;1
342;D06;D02;;2
342;D06;E22;;1
342;D06;E22;;361
342;D07;D02;;1
342;D07;D02;;1
342;D07;E22;;360
342;D07;E22;;2
342;D08;D02;;1
342;D09;D02;;1
342;D09;D02;;1
342;D09;E22;;1
342;D12;D02;;2
342;D14;D02;;29
342;D14;E22;;369
342;D15;E22;;246
342;D99;D02;;738
342;D99;D02;;11
342;E17;D02;D01;72
342;E17;D02;E01;45
342;E17;D02;E01;79
342;E17;D02;E01;195
342;E17;D02;E01;1
342;E17;D02;E02;2
342;E17;D02;E02;1
342;E17;D03;D01;9
342;E17;E23;D01;5
342;E18;D02;;3
342;E18;D02;;12
342;E18;D02;;1
342;E18;D03;;1
342;E20;D02;;22
342;E20;E22;;10
344;E17;D03;D01;55
344;E17;E22;D01;2352
344;E17;E22;D01;24
344;E17;E22;D01;7
344;E17;E22;D01;41
344;E17;E22;E02;93
344;E17;E22;E02;1
344;E17;E22;E02;9
344;E18;E22;;4
344;E17;E22;D01;33
344;E17;E22;D01;1
344;E17;E22;D01;2
344;E17;E22;D01;8
344;E17;E22;D01;4
344;E17;E22;D01;575
344;E17;E22;D01;2
344;E17;E22;D01;3
344;E17;E22;D01;4
344;E17;E22;E02;226
344;E17;E22;E02;2
344;E17;E22;E02;1
344;E17;E22;E02;3
344;E17;D03;D01;30
344;E17;D03;E02;3
344;E17;E22;D01;5385
344;E17;E22;D01;12
344;E17;E22;D01;52
344;E17;E22;D01;8
344;E17;E22;E02;878
344;E17;E22;E02;2
344;E17;E22;E02;17
344;E17;E22;E02;23
344;E17;E22;E02;28
344;E17;E22;E02;1
344;E18;D03;;1
344;E18;E22;;2
344;E18;E22;;182
344;E18;E22;;1
344;E17;E22;D01;4
344;E18;E22;;565
344;E18;E22;;2
344;E18;E22;;6
344;E18;E22;;1
344;E17;D03;D01;2
344;E17;D03;E02;1
344;E17;E22;D01;860
344;E17;E22;D01;1
344;E17;E22;D01;5
344;E17;E22;D01;1
344;E17;E22;E02;399
344;E17;E22;E02;8
344;E17;E22;E02;6
344;E17;E22;E02;1
344;E17;E22;D01;23
344;E17;E22;D01;1
344;E17;E22;E02;1
344;E17;E22;D01;7143
344;E17;E22;D01;9
344;E17;E22;D01;18
344;E17;E22;D01;103
